"date","geography","geography code","Population Density: Persons per square kilometre; measures: Value"
"2021","E00039753","E00039753",3286.9
"2021","E00039754","E00039754",4859.6
"2021","E00039755","E00039755",17647.1
"2021","E00039774","E00039774",3823.3
"2021","E00039775","E00039775",2312.6
"2021","E00039776","E00039776",10572.5
"2021","E00040221","E00040221",4689.3
"2021","E00040223","E00040223",2800.0
"2021","E00040231","E00040231",4252.5
"2021","E00040244","E00040244",9193.0
"2021","E00040246","E00040246",8623.9
"2021","E00040224","E00040224",4970.6
"2021","E00040227","E00040227",5743.4
"2021","E00040263","E00040263",7296.7
"2021","E00040265","E00040265",7257.6
"2021","E00040267","E00040267",5091.6
"2021","E00040269","E00040269",5492.1
"2021","E00040254","E00040254",3046.4
"2021","E00040255","E00040255",9933.6
"2021","E00040256","E00040256",8548.4
"2021","E00040259","E00040259",6472.1
"2021","E00040262","E00040262",8589.0
"2021","E00040222","E00040222",8147.1
"2021","E00040228","E00040228",3533.7
"2021","E00040233","E00040233",7433.0
"2021","E00040264","E00040264",6140.7
"2021","E00040268","E00040268",9349.6
"2021","E00041123","E00041123",4842.9
"2021","E00041129","E00041129",3692.5
"2021","E00041132","E00041132",6004.5
"2021","E00041162","E00041162",1536.7
"2021","E00041171","E00041171",7530.6
"2021","E00040480","E00040480",11859.6
"2021","E00040507","E00040507",6183.8
"2021","E00040511","E00040511",6350.0
"2021","E00040512","E00040512",6712.0
"2021","E00040513","E00040513",12209.3
"2021","E00040508","E00040508",4455.0
"2021","E00040509","E00040509",7407.4
"2021","E00040510","E00040510",4153.7
"2021","E00040514","E00040514",4491.7
"2021","E00040517","E00040517",3963.5
"2021","E00040463","E00040463",11458.3
"2021","E00040515","E00040515",9105.3
"2021","E00040516","E00040516",11555.6
"2021","E00040518","E00040518",10898.0
"2021","E00040524","E00040524",12056.1
"2021","E00040462","E00040462",6279.1
"2021","E00040464","E00040464",7487.4
"2021","E00040520","E00040520",3369.1
"2021","E00040521","E00040521",5714.3
"2021","E00040522","E00040522",5593.9
"2021","E00040470","E00040470",11831.0
"2021","E00040473","E00040473",13679.2
"2021","E00040492","E00040492",10073.5
"2021","E00040494","E00040494",8611.1
"2021","E00040497","E00040497",12605.0
"2021","E00040971","E00040971",4540.1
"2021","E00040997","E00040997",744.6
"2021","E00040998","E00040998",439.4
"2021","E00041001","E00041001",5945.9
"2021","E00041005","E00041005",3522.9
"2021","E00040973","E00040973",3765.0
"2021","E00040974","E00040974",12041.7
"2021","E00041007","E00041007",1442.7
"2021","E00041009","E00041009",1371.2
"2021","E00041010","E00041010",19837.4
"2021","E00040975","E00040975",358.4
"2021","E00041016","E00041016",1355.8
"2021","E00041017","E00041017",16564.4
"2021","E00041018","E00041018",6899.8
"2021","E00041019","E00041019",1583.1
"2021","E00040029","E00040029",6817.0
"2021","E00040030","E00040030",262.5
"2021","E00040040","E00040040",7623.3
"2021","E00040041","E00040041",5558.5
"2021","E00040042","E00040042",340.2
"2021","E00040044","E00040044",1568.7
"2021","E00040045","E00040045",203.1
"2021","E00040048","E00040048",6015.2
"2021","E00040049","E00040049",12203.9
"2021","E00040050","E00040050",9605.3
"2021","E00040027","E00040027",470.9
"2021","E00040038","E00040038",330.8
"2021","E00040084","E00040084",855.5
"2021","E00040085","E00040085",15190.5
"2021","E00040028","E00040028",11965.8
"2021","E00040037","E00040037",7434.3
"2021","E00040039","E00040039",18309.2
"2021","E00040083","E00040083",2484.5
"2021","E00039853","E00039853",5181.1
"2021","E00039861","E00039861",2512.9
"2021","E00039886","E00039886",3980.2
"2021","E00039892","E00039892",1891.6
"2021","E00039895","E00039895",6259.2
"2021","E00039856","E00039856",2905.7
"2021","E00039876","E00039876",2672.8
"2021","E00039879","E00039879",5668.6
"2021","E00039881","E00039881",8798.4
"2021","E00039885","E00039885",9173.9
"2021","E00039888","E00039888",4403.2
"2021","E00040217","E00040217",4884.2
"2021","E00040219","E00040219",7239.0
"2021","E00040230","E00040230",6413.3
"2021","E00040235","E00040235",5656.9
"2021","E00040243","E00040243",4187.1
"2021","E00040251","E00040251",8350.8
"2021","E00041008","E00041008",3085.9
"2021","E00041011","E00041011",4575.0
"2021","E00041012","E00041012",2538.8
"2021","E00041014","E00041014",5819.7
"2021","E00041015","E00041015",1350.0
"2021","E00039851","E00039851",2987.1
"2021","E00039852","E00039852",4012.5
"2021","E00039887","E00039887",6881.0
"2021","E00039889","E00039889",8850.3
"2021","E00039871","E00039871",1359.6
"2021","E00039878","E00039878",6114.9
"2021","E00039882","E00039882",5202.7
"2021","E00039884","E00039884",7788.3
"2021","E00039890","E00039890",18235.3
"2021","E00039880","E00039880",1995.4
"2021","E00039883","E00039883",3266.1
"2021","E00039891","E00039891",5374.3
"2021","E00039894","E00039894",9965.4
"2021","E00185220","E00185220",8307.2
"2021","E00185224","E00185224",9270.4
"2021","E00040245","E00040245",14763.8
"2021","E00040247","E00040247",1895.2
"2021","E00040248","E00040248",11636.4
"2021","E00172424","E00172424",13489.4
"2021","E00172425","E00172425",3577.2
"2021","E00040229","E00040229",3617.2
"2021","E00040237","E00040237",19457.0
"2021","E00040238","E00040238",23005.5
"2021","E00040240","E00040240",11675.8
"2021","E00040465","E00040465",4877.3
"2021","E00040466","E00040466",5943.4
"2021","E00040488","E00040488",7888.2
"2021","E00040491","E00040491",5789.5
"2021","E00040519","E00040519",2341.6
"2021","E00040467","E00040467",8174.3
"2021","E00040469","E00040469",13060.1
"2021","E00040483","E00040483",10576.1
"2021","E00040485","E00040485",13349.5
"2021","E00040486","E00040486",7263.9
"2021","E00040523","E00040523",9753.1
"2021","E00040468","E00040468",6748.6
"2021","E00040481","E00040481",6466.2
"2021","E00040482","E00040482",3936.5
"2021","E00040484","E00040484",6600.0
"2021","E00040487","E00040487",6542.1
"2021","E00040490","E00040490",7485.5
"2021","E00040471","E00040471",12982.5
"2021","E00040489","E00040489",11164.7
"2021","E00040495","E00040495",9335.8
"2021","E00040496","E00040496",9513.1
"2021","E00040498","E00040498",10480.0
"2021","E00040472","E00040472",2022.0
"2021","E00040474","E00040474",6752.1
"2021","E00040475","E00040475",2224.7
"2021","E00040493","E00040493",7868.5
"2021","E00040499","E00040499",6175.9
"2021","E00039859","E00039859",13276.4
"2021","E00039862","E00039862",6868.5
"2021","E00039866","E00039866",11314.4
"2021","E00039893","E00039893",5663.3
"2021","E00039896","E00039896",6232.2
"2021","E00039854","E00039854",10465.7
"2021","E00039860","E00039860",8015.1
"2021","E00039863","E00039863",3486.2
"2021","E00039865","E00039865",7102.5
"2021","E00039868","E00039868",4614.0
"2021","E00040216","E00040216",17822.2
"2021","E00040236","E00040236",20637.3
"2021","E00040239","E00040239",5141.6
"2021","E00040241","E00040241",8204.5
"2021","E00040253","E00040253",10557.4
"2021","E00039864","E00039864",8024.7
"2021","E00039867","E00039867",11246.0
"2021","E00039869","E00039869",8114.3
"2021","E00172428","E00172428",165.6
"2021","E00172431","E00172431",956.2
"2021","E00039870","E00039870",17757.0
"2021","E00172429","E00172429",3729.2
"2021","E00172433","E00172433",251.2
"2021","E00172434","E00172434",7069.0
"2021","E00172513","E00172513",27333.3
"2021","E00172514","E00172514",2687.3
"2021","E00172515","E00172515",2227.1
"2021","E00039858","E00039858",9386.0
"2021","E00039877","E00039877",643.9
"2021","E00040218","E00040218",17653.4
"2021","E00040242","E00040242",21941.2
"2021","E00040249","E00040249",13403.0
"2021","E00040250","E00040250",24758.6
"2021","E00040252","E00040252",19608.9
"2021","E00185180","E00185180",3443.7
"2021","E00041182","E00041182",1192.3
"2021","E00041197","E00041197",44.7
"2021","E00041198","E00041198",97.3
"2021","E00041213","E00041213",3396.7
"2021","E00041180","E00041180",683.2
"2021","E00041181","E00041181",2006.3
"2021","E00041196","E00041196",3186.4
"2021","E00041200","E00041200",4790.6
"2021","E00041201","E00041201",407.0
"2021","E00041202","E00041202",2271.3
"2021","E00041204","E00041204",5591.4
"2021","E00041205","E00041205",4339.4
"2021","E00041207","E00041207",6183.3
"2021","E00041208","E00041208",5328.7
"2021","E00041172","E00041172",2146.6
"2021","E00041173","E00041173",2366.1
"2021","E00041203","E00041203",5328.2
"2021","E00041206","E00041206",4548.4
"2021","E00041209","E00041209",2263.6
"2021","E00041210","E00041210",3679.8
"2021","E00041211","E00041211",4222.5
"2021","E00041212","E00041212",5090.9
"2021","E00041214","E00041214",1140.6
"2021","E00041301","E00041301",7326.7
"2021","E00041308","E00041308",12579.2
"2021","E00041309","E00041309",9291.7
"2021","E00041311","E00041311",8814.8
"2021","E00041361","E00041361",6704.2
"2021","E00041304","E00041304",8366.7
"2021","E00041340","E00041340",7665.2
"2021","E00041343","E00041343",6430.2
"2021","E00041345","E00041345",11031.4
"2021","E00041347","E00041347",10104.2
"2021","E00041348","E00041348",10092.6
"2021","E00041300","E00041300",8338.2
"2021","E00041320","E00041320",3572.7
"2021","E00041349","E00041349",4737.6
"2021","E00041352","E00041352",8548.8
"2021","E00041359","E00041359",7182.4
"2021","E00041303","E00041303",13793.1
"2021","E00041307","E00041307",5810.8
"2021","E00041346","E00041346",5952.4
"2021","E00041351","E00041351",13741.0
"2021","E00041355","E00041355",11300.8
"2021","E00041357","E00041357",7818.2
"2021","E00041299","E00041299",3911.4
"2021","E00041306","E00041306",6691.7
"2021","E00041341","E00041341",5373.1
"2021","E00041342","E00041342",8152.6
"2021","E00041358","E00041358",7220.5
"2021","E00041360","E00041360",8283.6
"2021","E00041313","E00041313",6047.2
"2021","E00041314","E00041314",5612.5
"2021","E00041334","E00041334",1921.7
"2021","E00041336","E00041336",3793.9
"2021","E00041337","E00041337",2193.4
"2021","E00041339","E00041339",12479.7
"2021","E00040476","E00040476",5610.2
"2021","E00040477","E00040477",3640.4
"2021","E00040500","E00040500",4868.7
"2021","E00040501","E00040501",2424.5
"2021","E00040502","E00040502",7482.7
"2021","E00040478","E00040478",8454.5
"2021","E00040479","E00040479",7547.2
"2021","E00040503","E00040503",5700.9
"2021","E00040504","E00040504",6432.4
"2021","E00040505","E00040505",6109.2
"2021","E00040506","E00040506",14782.6
"2021","E00041302","E00041302",5923.1
"2021","E00041305","E00041305",1057.4
"2021","E00041317","E00041317",2927.5
"2021","E00041319","E00041319",6493.2
"2021","E00041356","E00041356",4717.0
"2021","E00041310","E00041310",6831.5
"2021","E00041321","E00041321",2013.1
"2021","E00041322","E00041322",8258.9
"2021","E00041323","E00041323",12275.4
"2021","E00041324","E00041324",798.6
"2021","E00041326","E00041326",90.0
"2021","E00041362","E00041362",9322.7
"2021","E00040880","E00040880",8888.9
"2021","E00040886","E00040886",6830.5
"2021","E00040887","E00040887",8117.6
"2021","E00040888","E00040888",15215.1
"2021","E00040891","E00040891",4796.2
"2021","E00040897","E00040897",12535.2
"2021","E00040900","E00040900",12676.6
"2021","E00040866","E00040866",9143.6
"2021","E00040904","E00040904",12095.6
"2021","E00040908","E00040908",18054.1
"2021","E00040909","E00040909",2196.2
"2021","E00185194","E00185194",31918.2
"2021","E00040875","E00040875",1004.6
"2021","E00040877","E00040877",8818.2
"2021","E00040878","E00040878",8012.0
"2021","E00040882","E00040882",11767.7
"2021","E00040883","E00040883",11978.8
"2021","E00041298","E00041298",3808.8
"2021","E00041316","E00041316",5408.4
"2021","E00041331","E00041331",5239.5
"2021","E00041344","E00041344",6288.7
"2021","E00041350","E00041350",3195.6
"2021","E00041353","E00041353",6194.0
"2021","E00041354","E00041354",6851.9
"2021","E00041315","E00041315",8554.9
"2021","E00041330","E00041330",8750.0
"2021","E00041332","E00041332",1680.4
"2021","E00041333","E00041333",3846.2
"2021","E00041335","E00041335",12769.2
"2021","E00041338","E00041338",13440.9
"2021","E00039898","E00039898",864.2
"2021","E00039942","E00039942",1347.3
"2021","E00039943","E00039943",7624.3
"2021","E00039944","E00039944",17911.1
"2021","E00039945","E00039945",1408.6
"2021","E00040033","E00040033",5262.4
"2021","E00040043","E00040043",188.6
"2021","E00040046","E00040046",8324.0
"2021","E00040047","E00040047",12747.3
"2021","E00040051","E00040051",293.9
"2021","E00040054","E00040054",5229.8
"2021","E00040031","E00040031",6534.4
"2021","E00040052","E00040052",10035.0
"2021","E00040057","E00040057",18961.7
"2021","E00172426","E00172426",3604.4
"2021","E00172453","E00172453",8934.7
"2021","E00040053","E00040053",8910.0
"2021","E00040056","E00040056",7949.6
"2021","E00040058","E00040058",6702.7
"2021","E00172491","E00172491",12493.3
"2021","E00185204","E00185204",17904.2
"2021","E00185232","E00185232",12219.3
"2021","E00040861","E00040861",11923.1
"2021","E00040867","E00040867",12472.7
"2021","E00040890","E00040890",13677.4
"2021","E00040896","E00040896",11627.0
"2021","E00040899","E00040899",10924.7
"2021","E00040864","E00040864",16832.6
"2021","E00040892","E00040892",10240.0
"2021","E00040893","E00040893",13665.6
"2021","E00040895","E00040895",18643.2
"2021","E00040862","E00040862",9568.3
"2021","E00040863","E00040863",12673.8
"2021","E00040898","E00040898",12311.1
"2021","E00040902","E00040902",18984.0
"2021","E00040905","E00040905",15942.0
"2021","E00040857","E00040857",11470.6
"2021","E00040858","E00040858",10632.0
"2021","E00040879","E00040879",11790.4
"2021","E00040884","E00040884",9391.3
"2021","E00040885","E00040885",7482.3
"2021","E00040280","E00040280",6382.0
"2021","E00040321","E00040321",11044.8
"2021","E00040326","E00040326",6428.6
"2021","E00040328","E00040328",5514.8
"2021","E00040332","E00040332",3162.7
"2021","E00040307","E00040307",1889.8
"2021","E00040309","E00040309",11923.1
"2021","E00040310","E00040310",8714.3
"2021","E00040311","E00040311",15000.0
"2021","E00040312","E00040312",14230.8
"2021","E00040313","E00040313",9446.1
"2021","E00040279","E00040279",12982.5
"2021","E00040314","E00040314",7148.6
"2021","E00040317","E00040317",12974.4
"2021","E00040319","E00040319",12167.5
"2021","E00040322","E00040322",10949.2
"2021","E00041312","E00041312",10332.2
"2021","E00041318","E00041318",9921.9
"2021","E00041325","E00041325",2899.0
"2021","E00041327","E00041327",12000.0
"2021","E00041328","E00041328",13918.9
"2021","E00041329","E00041329",11801.2
"2021","E00039800","E00039800",8500.0
"2021","E00039835","E00039835",12996.1
"2021","E00039836","E00039836",4264.3
"2021","E00039837","E00039837",1569.1
"2021","E00039839","E00039839",10463.8
"2021","E00039814","E00039814",7719.8
"2021","E00039838","E00039838",10046.4
"2021","E00039841","E00039841",15391.3
"2021","E00039842","E00039842",10564.3
"2021","E00039843","E00039843",10351.4
"2021","E00039801","E00039801",3987.1
"2021","E00039840","E00039840",5637.8
"2021","E00039844","E00039844",3758.1
"2021","E00039845","E00039845",5465.6
"2021","E00040865","E00040865",26914.9
"2021","E00040894","E00040894",14522.3
"2021","E00040901","E00040901",28000.0
"2021","E00040903","E00040903",2014.9
"2021","E00040855","E00040855",5722.6
"2021","E00040856","E00040856",5313.0
"2021","E00040859","E00040859",7794.9
"2021","E00040860","E00040860",13470.1
"2021","E00040889","E00040889",6606.6
"2021","E00040035","E00040035",2070.1
"2021","E00040059","E00040059",4519.7
"2021","E00040060","E00040060",2470.1
"2021","E00040061","E00040061",13873.0
"2021","E00040067","E00040067",7561.0
"2021","E00040062","E00040062",3182.3
"2021","E00040063","E00040063",7651.5
"2021","E00040064","E00040064",7446.2
"2021","E00040065","E00040065",6601.9
"2021","E00040066","E00040066",6118.8
"2021","E00040034","E00040034",952.4
"2021","E00040070","E00040070",2757.0
"2021","E00040071","E00040071",3036.3
"2021","E00040073","E00040073",5982.5
"2021","E00040079","E00040079",7505.4
"2021","E00172535","E00172535",8790.1
"2021","E00185203","E00185203",4151.5
"2021","E00185244","E00185244",1462.8
"2021","E00040022","E00040022",1207.9
"2021","E00040069","E00040069",829.7
"2021","E00040077","E00040077",5263.2
"2021","E00040078","E00040078",5992.2
"2021","E00040080","E00040080",1157.3
"2021","E00040589","E00040589",3341.7
"2021","E00040596","E00040596",4498.0
"2021","E00040597","E00040597",4056.7
"2021","E00040601","E00040601",3491.4
"2021","E00040605","E00040605",5396.0
"2021","E00040590","E00040590",4825.4
"2021","E00040591","E00040591",3654.9
"2021","E00040598","E00040598",3751.4
"2021","E00040599","E00040599",1696.1
"2021","E00040602","E00040602",7372.9
"2021","E00040272","E00040272",5297.3
"2021","E00040315","E00040315",5940.2
"2021","E00040327","E00040327",4891.1
"2021","E00040329","E00040329",5486.9
"2021","E00040331","E00040331",2761.9
"2021","E00040274","E00040274",724.3
"2021","E00040275","E00040275",5755.6
"2021","E00040283","E00040283",2120.2
"2021","E00040286","E00040286",561.0
"2021","E00040287","E00040287",6521.7
"2021","E00185181","E00185181",2739.1
"2021","E00040273","E00040273",7373.7
"2021","E00040282","E00040282",2188.7
"2021","E00040323","E00040323",6890.4
"2021","E00040325","E00040325",5689.4
"2021","E00040333","E00040333",3555.8
"2021","E00040281","E00040281",7222.2
"2021","E00040308","E00040308",249.0
"2021","E00040316","E00040316",4984.6
"2021","E00040318","E00040318",5846.5
"2021","E00040320","E00040320",3560.5
"2021","E00039807","E00039807",4441.4
"2021","E00039810","E00039810",5754.2
"2021","E00039812","E00039812",6356.3
"2021","E00039825","E00039825",7318.8
"2021","E00185179","E00185179",5862.5
"2021","E00039811","E00039811",21353.7
"2021","E00039816","E00039816",8271.3
"2021","E00039823","E00039823",14982.5
"2021","E00039826","E00039826",15441.2
"2021","E00041066","E00041066",4637.3
"2021","E00041095","E00041095",4825.6
"2021","E00041107","E00041107",2859.0
"2021","E00185247","E00185247",3287.2
"2021","E00185258","E00185258",4143.5
"2021","E00039802","E00039802",4216.5
"2021","E00039804","E00039804",4875.6
"2021","E00039806","E00039806",9156.1
"2021","E00039818","E00039818",6629.4
"2021","E00039846","E00039846",3054.2
"2021","E00039847","E00039847",4859.8
"2021","E00039849","E00039849",5735.3
"2021","E00185178","E00185178",7262.6
"2021","E00040068","E00040068",1287.1
"2021","E00040072","E00040072",2320.4
"2021","E00040074","E00040074",3726.5
"2021","E00040076","E00040076",1656.2
"2021","E00040082","E00040082",2031.2
"2021","E00040023","E00040023",3909.1
"2021","E00040024","E00040024",4101.4
"2021","E00040025","E00040025",6895.7
"2021","E00040026","E00040026",6038.5
"2021","E00040075","E00040075",8797.8
"2021","E00040081","E00040081",6600.7
"2021","E00040337","E00040337",1796.2
"2021","E00040389","E00040389",6016.3
"2021","E00040391","E00040391",2141.7
"2021","E00040392","E00040392",5741.4
"2021","E00040393","E00040393",3262.3
"2021","E00040334","E00040334",6957.5
"2021","E00040390","E00040390",3110.0
"2021","E00040394","E00040394",4570.9
"2021","E00040395","E00040395",3675.2
"2021","E00040396","E00040396",4574.8
"2021","E00039808","E00039808",2057.9
"2021","E00039817","E00039817",3074.6
"2021","E00039819","E00039819",3540.7
"2021","E00039822","E00039822",14057.1
"2021","E00039824","E00039824",5000.0
"2021","E00039813","E00039813",3436.2
"2021","E00039821","E00039821",1639.9
"2021","E00039828","E00039828",3604.5
"2021","E00039832","E00039832",2620.7
"2021","E00039850","E00039850",2750.5
"2021","E00039815","E00039815",1518.0
"2021","E00039820","E00039820",2530.7
"2021","E00172454","E00172454",6488.7
"2021","E00185192","E00185192",10702.4
"2021","E00185193","E00185193",4522.2
"2021","E00039827","E00039827",5649.9
"2021","E00039829","E00039829",8537.5
"2021","E00039830","E00039830",5995.8
"2021","E00039831","E00039831",6345.7
"2021","E00039833","E00039833",1934.5
"2021","E00039834","E00039834",3163.1
"2021","E00040618","E00040618",5714.3
"2021","E00040621","E00040621",3581.7
"2021","E00040622","E00040622",4800.0
"2021","E00040623","E00040623",6562.5
"2021","E00040624","E00040624",6989.9
"2021","E00040592","E00040592",5894.0
"2021","E00040620","E00040620",1993.6
"2021","E00040628","E00040628",5340.7
"2021","E00040629","E00040629",6452.4
"2021","E00172432","E00172432",5781.9
"2021","E00172461","E00172461",7363.3
"2021","E00172462","E00172462",4322.7
"2021","E00172463","E00172463",3924.1
"2021","E00172440","E00172440",4083.3
"2021","E00185210","E00185210",6963.9
"2021","E00185218","E00185218",3653.8
"2021","E00185233","E00185233",6905.8
"2021","E00185243","E00185243",7448.6
"2021","E00185246","E00185246",7977.5
"2021","E00040595","E00040595",712.7
"2021","E00040604","E00040604",5582.9
"2021","E00040607","E00040607",3591.9
"2021","E00040610","E00040610",4560.8
"2021","E00040611","E00040611",4222.6
"2021","E00040614","E00040614",3083.5
"2021","E00040588","E00040588",1548.5
"2021","E00040600","E00040600",1894.6
"2021","E00040606","E00040606",2908.4
"2021","E00040615","E00040615",1677.5
"2021","E00040617","E00040617",4183.1
"2021","E00040619","E00040619",4119.4
"2021","E00040609","E00040609",5151.5
"2021","E00040612","E00040612",2257.7
"2021","E00040613","E00040613",5392.9
"2021","E00040616","E00040616",4480.3
"2021","E00185182","E00185182",3417.1
"2021","E00041075","E00041075",7292.2
"2021","E00041084","E00041084",6975.2
"2021","E00041087","E00041087",17500.0
"2021","E00041119","E00041119",19340.7
"2021","E00172446","E00172446",13024.4
"2021","E00185183","E00185183",33909.8
"2021","E00041072","E00041072",13200.0
"2021","E00041073","E00041073",15154.2
"2021","E00041116","E00041116",19441.3
"2021","E00041118","E00041118",21333.3
"2021","E00041120","E00041120",8705.2
"2021","E00041070","E00041070",3679.9
"2021","E00041074","E00041074",8445.4
"2021","E00041083","E00041083",5609.8
"2021","E00041085","E00041085",5492.1
"2021","E00041110","E00041110",11764.7
"2021","E00041106","E00041106",54166.7
"2021","E00041109","E00041109",19349.1
"2021","E00041111","E00041111",14938.3
"2021","E00041113","E00041113",19652.8
"2021","E00172447","E00172447",8680.9
"2021","E00185223","E00185223",4108.9
"2021","E00185229","E00185229",9130.4
"2021","E00041105","E00041105",12679.4
"2021","E00041117","E00041117",21313.1
"2021","E00172442","E00172442",8767.8
"2021","E00172443","E00172443",25769.2
"2021","E00185230","E00185230",7598.4
"2021","E00185260","E00185260",24837.0
"2021","E00040284","E00040284",5289.5
"2021","E00040285","E00040285",4010.5
"2021","E00040289","E00040289",2610.9
"2021","E00040292","E00040292",3458.4
"2021","E00040276","E00040276",4429.7
"2021","E00040290","E00040290",4049.7
"2021","E00040293","E00040293",1406.6
"2021","E00040296","E00040296",12.1
"2021","E00172548","E00172548",2415.7
"2021","E00172549","E00172549",4579.3
"2021","E00172550","E00172550",3981.6
"2021","E00040277","E00040277",5707.5
"2021","E00040291","E00040291",5338.5
"2021","E00040294","E00040294",6987.1
"2021","E00040295","E00040295",6763.3
"2021","E00040298","E00040298",2135.1
"2021","E00040278","E00040278",4507.2
"2021","E00040297","E00040297",3484.8
"2021","E00040299","E00040299",2858.5
"2021","E00040301","E00040301",1897.1
"2021","E00040305","E00040305",899.5
"2021","E00040300","E00040300",4775.0
"2021","E00040302","E00040302",5936.3
"2021","E00040303","E00040303",2972.5
"2021","E00040304","E00040304",3627.5
"2021","E00040306","E00040306",1437.6
"2021","E00041071","E00041071",19329.6
"2021","E00041081","E00041081",2722.5
"2021","E00041091","E00041091",16647.1
"2021","E00172478","E00172478",3270.2
"2021","E00172500","E00172500",40512.8
"2021","E00172501","E00172501",10652.2
"2021","E00041080","E00041080",12390.6
"2021","E00041082","E00041082",15422.9
"2021","E00041114","E00041114",4679.5
"2021","E00041121","E00041121",10936.8
"2021","E00185215","E00185215",27576.7
"2021","E00185259","E00185259",11713.1
"2021","E00041078","E00041078",5139.6
"2021","E00041086","E00041086",13229.2
"2021","E00041089","E00041089",11183.8
"2021","E00041090","E00041090",7432.4
"2021","E00041076","E00041076",18235.3
"2021","E00041077","E00041077",9346.7
"2021","E00041079","E00041079",15110.3
"2021","E00041088","E00041088",17251.2
"2021","E00041092","E00041092",8297.3
"2021","E00041099","E00041099",3195.2
"2021","E00041112","E00041112",14186.0
"2021","E00172448","E00172448",12122.4
"2021","E00172507","E00172507",19473.7
"2021","E00185212","E00185212",15267.9
"2021","E00185245","E00185245",11111.1
"2021","E00172450","E00172450",17156.0
"2021","E00172504","E00172504",3250.1
"2021","E00172508","E00172508",7003.9
"2021","E00185199","E00185199",26079.3
"2021","E00185261","E00185261",11572.3
"2021","E00041055","E00041055",3888.9
"2021","E00172468","E00172468",1610.2
"2021","E00172471","E00172471",5258.8
"2021","E00172472","E00172472",2793.1
"2021","E00172526","E00172526",929.3
"2021","E00041020","E00041020",1764.4
"2021","E00041035","E00041035",6057.0
"2021","E00041064","E00041064",7482.5
"2021","E00172466","E00172466",9178.6
"2021","E00172467","E00172467",10147.8
"2021","E00172469","E00172469",7073.2
"2021","E00172474","E00172474",9328.4
"2021","E00172477","E00172477",7722.0
"2021","E00185202","E00185202",5559.9
"2021","E00185240","E00185240",1560.0
"2021","E00041021","E00041021",6144.6
"2021","E00041039","E00041039",4233.1
"2021","E00041057","E00041057",1447.5
"2021","E00041060","E00041060",5162.7
"2021","E00041065","E00041065",8566.7
"2021","E00041024","E00041024",6323.5
"2021","E00041029","E00041029",7011.5
"2021","E00041040","E00041040",7751.8
"2021","E00041046","E00041046",8498.4
"2021","E00172475","E00172475",11984.4
"2021","E00172476","E00172476",13429.6
"2021","E00040355","E00040355",5404.5
"2021","E00040356","E00040356",7894.7
"2021","E00040358","E00040358",9205.5
"2021","E00040366","E00040366",6837.9
"2021","E00185196","E00185196",7500.0
"2021","E00185262","E00185262",5204.2
"2021","E00040343","E00040343",2511.3
"2021","E00040371","E00040371",7927.9
"2021","E00040380","E00040380",6603.1
"2021","E00040384","E00040384",3532.3
"2021","E00185238","E00185238",6333.3
"2021","E00185254","E00185254",1271.6
"2021","E00040335","E00040335",5509.9
"2021","E00040336","E00040336",3197.1
"2021","E00040357","E00040357",985.4
"2021","E00040397","E00040397",1939.1
"2021","E00040398","E00040398",6015.4
"2021","E00040338","E00040338",8636.4
"2021","E00040339","E00040339",5327.1
"2021","E00040351","E00040351",4395.6
"2021","E00040361","E00040361",392.2
"2021","E00040363","E00040363",3695.0
"2021","E00040344","E00040344",879.4
"2021","E00040353","E00040353",2859.4
"2021","E00040364","E00040364",5171.7
"2021","E00040365","E00040365",4362.8
"2021","E00040370","E00040370",4930.6
"2021","E00040372","E00040372",1878.3
"2021","E00040341","E00040341",3545.3
"2021","E00040349","E00040349",3516.7
"2021","E00040350","E00040350",4553.8
"2021","E00040354","E00040354",4167.7
"2021","E00040360","E00040360",3132.4
"2021","E00040368","E00040368",2824.1
"2021","E00040535","E00040535",6431.6
"2021","E00040540","E00040540",4722.6
"2021","E00040584","E00040584",5273.1
"2021","E00040586","E00040586",2287.0
"2021","E00040530","E00040530",4767.4
"2021","E00040531","E00040531",6077.1
"2021","E00040566","E00040566",2915.9
"2021","E00040567","E00040567",6714.7
"2021","E00040570","E00040570",5800.0
"2021","E00040572","E00040572",7643.2
"2021","E00040532","E00040532",6876.3
"2021","E00040533","E00040533",6372.1
"2021","E00040568","E00040568",7655.9
"2021","E00040569","E00040569",4428.2
"2021","E00040573","E00040573",7484.8
"2021","E00040748","E00040748",2727.8
"2021","E00040755","E00040755",7272.7
"2021","E00040758","E00040758",3546.9
"2021","E00040760","E00040760",2084.9
"2021","E00040766","E00040766",7570.5
"2021","E00040754","E00040754",5352.7
"2021","E00040757","E00040757",4077.2
"2021","E00040761","E00040761",7333.3
"2021","E00040763","E00040763",4975.5
"2021","E00040792","E00040792",2301.7
"2021","E00040772","E00040772",8977.8
"2021","E00040773","E00040773",9356.1
"2021","E00040776","E00040776",15951.2
"2021","E00040777","E00040777",13076.9
"2021","E00040778","E00040778",12184.5
"2021","E00040746","E00040746",9264.3
"2021","E00040756","E00040756",11893.5
"2021","E00040775","E00040775",12669.0
"2021","E00040790","E00040790",2730.5
"2021","E00040779","E00040779",18871.0
"2021","E00040780","E00040780",7413.3
"2021","E00040782","E00040782",17189.5
"2021","E00040784","E00040784",12640.7
"2021","E00040788","E00040788",5491.8
"2021","E00040160","E00040160",5164.7
"2021","E00040198","E00040198",6059.6
